frame,track_id,x1,y1,x2,y2,score,cls,feet_x,feet_y,three_x,three_z
40,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
40,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
40,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
41,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
41,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
41,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
41,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
42,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
42,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
42,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
42,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
43,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
43,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
43,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
43,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
44,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
44,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
44,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
44,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
45,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
45,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
45,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
45,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
46,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
46,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
46,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
46,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
47,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
47,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
47,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
47,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
48,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
48,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
48,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
48,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
49,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
49,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
49,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
49,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
50,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
50,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
50,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
50,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
51,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
51,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
51,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
51,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
52,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
52,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
52,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
52,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
53,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
53,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
53,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
53,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
54,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
54,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
54,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
54,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
55,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
55,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
55,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
55,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
56,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
56,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
56,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
56,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
57,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
57,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
57,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
57,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
58,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
58,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
58,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
58,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
59,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
59,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
59,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
59,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
60,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
60,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
60,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
60,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
61,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
61,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
62,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
62,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
63,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
63,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
64,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
64,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
64,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
65,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
65,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
65,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
66,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
66,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
66,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
67,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
67,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
67,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
68,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
68,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
68,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
69,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
69,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
69,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
70,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
70,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
70,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
71,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
71,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
71,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
72,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
72,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
72,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
73,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
73,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
73,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
74,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
74,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
74,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
75,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
75,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
75,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
76,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
76,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
76,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
77,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
77,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
77,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
78,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
78,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
78,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
79,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
79,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
79,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
80,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
80,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
80,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
81,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
81,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
81,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
82,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
82,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
82,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
83,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
83,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
83,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
84,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
84,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
85,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
86,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
87,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
88,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
89,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
90,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
91,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
92,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
93,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
94,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
95,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
96,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
97,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
97,6,1568,324,1663,552,0.486,0,1615.500,552.000,-3.321509,0.731270
98,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
98,6,1568,324,1662,551,0.498,0,1615.000,551.000,-3.303620,0.715070
99,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
99,6,1568,324,1662,552,0.495,0,1615.000,552.000,-3.318127,0.732069
100,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
100,6,1568,324,1662,552,0.484,0,1615.000,552.000,-3.318127,0.732069
101,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
101,6,1568,324,1662,552,0.492,0,1615.000,552.000,-3.318127,0.732069
102,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
102,6,1568,324,1662,552,0.498,0,1615.000,552.000,-3.318127,0.732069
103,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
103,6,1568,324,1662,552,0.493,0,1615.000,552.000,-3.318127,0.732069
104,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
104,6,1568,324,1662,552,0.487,0,1615.000,552.000,-3.318127,0.732069
105,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
105,6,1568,324,1662,551,0.483,0,1615.000,551.000,-3.303620,0.715070
106,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
106,6,1568,324,1662,551,0.480,0,1615.000,551.000,-3.303620,0.715070
106,7,95,724,217,971,0.445,0,156.000,971.000,0.109961,9.249997
107,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
107,6,1568,324,1662,552,0.483,0,1615.000,552.000,-3.318127,0.732069
107,7,94,710,223,971,0.482,0,158.500,971.000,0.091517,9.238430
108,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
108,6,1568,324,1662,551,0.486,0,1615.000,551.000,-3.303620,0.715070
108,7,95,712,224,971,0.437,0,159.500,971.000,0.084149,9.233809
109,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
109,6,1568,324,1662,552,0.483,0,1615.000,552.000,-3.318127,0.732069
109,7,95,712,224,971,0.437,0,159.500,971.000,0.084149,9.233809
110,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
110,6,1568,324,1662,551,0.481,0,1615.000,551.000,-3.303620,0.715070
110,7,95,712,224,971,0.437,0,159.500,971.000,0.084149,9.233809
111,5,546,400,627,596,0.416,0,586.500,596.000,6.431949,4.421304
111,6,1568,324,1662,551,0.478,0,1615.000,551.000,-3.303620,0.715070
111,7,96,716,230,971,0.442,0,163.000,971.000,0.058405,9.217665
